|batsman|venue|final_score_bat|matches
3774|SR Watson|Wankhede Stadium|36.558|2
3775|SS Iyer|Brabourne Stadium|8.38575|1
3776|SS Iyer|Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium|30.089999999999996|2
3777|SS Iyer|Dubai International Cricket Stadium|22.89175|1
3778|SS Iyer|Eden Gardens|28.752499999999998|2
3779|SS Iyer|Feroz Shah Kotla|33.666999999999994|2
3780|SS Iyer|Green Park|14.91075|1
3781|SS Iyer|M Chinnaswamy Stadium|8.460749999999999|1
3782|SS Iyer|M.Chinnaswamy Stadium|28.404249999999998|1
3783|SS Iyer|MA Chidambaram Stadium, Chepauk|33.927499999999995|2
3784|SS Iyer|Maharashtra Cricket Association Stadium|28.4275|2
3785|SS Iyer|Punjab Cricket Association IS Bindra Stadium, Mohali|29.564999999999998|2
3786|SS Iyer|Rajiv Gandhi International Stadium, Uppal|37.239999999999995|2
3787|SS Iyer|Sawai Mansingh Stadium|18.69175|1
3788|SS Iyer|Shaheed Veer Narayan Singh International Stadium|10.335749999999999|1
3789|SS Iyer|Sharjah Cricket Stadium|25.749499999999998|1
3790|SS Iyer|Sheikh Zayed Stadium|22.68175|1
3791|SS Iyer|Wankhede Stadium|30.402499999999996|2
3792|SS Shaikh|Kingsmead|1.3499999999999999|1
3793|SS Tiwary|Brabourne Stadium|7.746749999999999|1
3794|SS Tiwary|Dr DY Patil Sports Academy|6.611999999999999|1
3795|SS Tiwary|Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium|6.36825|1
3796|SS Tiwary|Eden Gardens|7.703249999999999|1
3797|SS Tiwary|Feroz Shah Kotla|7.361999999999999|1
3798|SS Tiwary|Himachal Pradesh Cricket Association Stadium|5.843249999999999|1
3799|SS Tiwary|JSCA International Stadium Complex|5.468249999999999|1
3800|SS Tiwary|Kingsmead|5.843249999999999|1
3801|SS Tiwary|M Chinnaswamy Stadium|6.60825|1
3802|SS Tiwary|MA Chidambaram Stadium, Chepauk|6.68325|1
3803|SS Tiwary|Maharashtra Cricket Association Stadium|7.568249999999999|1
3804|SS Tiwary|Nehru Stadium|7.343249999999999|1
3805|SS Tiwary|Punjab Cricket Association Stadium, Mohali|6.018|1
3806|SS Tiwary|Rajiv Gandhi International Stadium, Uppal|6.780749999999999|1
3807|SS Tiwary|Sawai Mansingh Stadium|6.25575|1
3808|SS Tiwary|Shaheed Veer Narayan Singh International Stadium|7.343249999999999|1
3809|SS Tiwary|Sharjah Cricket Stadium|12.759249999999998|1
3810|SS Tiwary|Sheikh Zayed Stadium|17.04675|1
3811|SS Tiwary|St George's Park|5.69325|1
3812|SS Tiwary|Subrata Roy Sahara Stadium|8.693249999999999|1
3813|SS Tiwary|SuperSport Park|5.61825|1
3814|SS Tiwary|Wankhede Stadium|6.467999999999999|1
3815|ST Jayasuriya|Brabourne Stadium|8.98575|1
3816|ST Jayasuriya|Buffalo Park|8.49825|1
3817|ST Jayasuriya|Dr DY Patil Sports Academy|9.797999999999998|1
3818|ST Jayasuriya|Eden Gardens|9.398249999999999|1
3819|ST Jayasuriya|Feroz Shah Kotla|10.78575|1
3820|ST Jayasuriya|Kingsmead|8.4735|1
3821|ST Jayasuriya|M Chinnaswamy Stadium|12.09825|1
3822|ST Jayasuriya|MA Chidambaram Stadium, Chepauk|9.54825|1
3823|ST Jayasuriya|New Wanderers Stadium|11.94825|1
3824|ST Jayasuriya|Newlands|9.99825|1
3825|ST Jayasuriya|Punjab Cricket Association Stadium, Mohali|8.12325|1
3826|ST Jayasuriya|Rajiv Gandhi International Stadium, Uppal|10.74825|1
3827|ST Jayasuriya|Sawai Mansingh Stadium|9.51075|1
3828|ST Jayasuriya|St George's Park|10.82325|1
3829|ST Jayasuriya|SuperSport Park|8.273249999999999|1
3830|ST Jayasuriya|Wankhede Stadium|12.0045|1
3831|STR Binny|Brabourne Stadium|3.65625|1
3832|STR Binny|Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium|4.63125|1
3833|STR Binny|Dubai International Cricket Stadium|4.03125|1
3834|STR Binny|Eden Gardens|13.0|2
3835|STR Binny|Feroz Shah Kotla|12.512249999999998|2
3836|STR Binny|Holkar Cricket Stadium|4.78125|1
3837|STR Binny|JSCA International Stadium Complex|5.08125|1
3838|STR Binny|M Chinnaswamy Stadium|4.54575|1
3839|STR Binny|M.Chinnaswamy Stadium|4.63125|1
3840|STR Binny|MA Chidambaram Stadium, Chepauk|5.04375|1
3841|STR Binny|Maharashtra Cricket Association Stadium|13.537749999999999|2
3842|STR Binny|Punjab Cricket Association IS Bindra Stadium, Mohali|13.78125|1
3843|STR Binny|Punjab Cricket Association Stadium, Mohali|4.356|1
3844|STR Binny|Rajiv Gandhi International Stadium, Uppal|4.0815|1
3845|STR Binny|Sardar Patel Stadium, Motera|4.14375|1
3846|STR Binny|Sawai Mansingh Stadium|15.307249999999998|2
3847|STR Binny|Shaheed Veer Narayan Singh International Stadium|4.63125|1
3848|STR Binny|Sharjah Cricket Stadium|4.33125|1
3849|STR Binny|Sheikh Zayed Stadium|5.23125|1
3850|STR Binny|Subrata Roy Sahara Stadium|3.50625|1
3851|STR Binny|Wankhede Stadium|4.6065|1
3852|SV Samson|Brabourne Stadium|8.47875|1
3853|SV Samson|Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium|8.44125|1
3854|SV Samson|Dubai International Cricket Stadium|28.9|2
3855|SV Samson|Eden Gardens|31.69375|2
3856|SV Samson|Feroz Shah Kotla|26.98225|2
3857|SV Samson|Green Park|8.141250000000001|1
3858|SV Samson|Holkar Cricket Stadium|22.146250000000002|1
3859|SV Samson|M Chinnaswamy Stadium|8.21625|1
3860|SV Samson|M.Chinnaswamy Stadium|36.1125|2
3861|SV Samson|MA Chidambaram Stadium, Chepauk|27.987500000000004|2
3862|SV Samson|Maharashtra Cricket Association Stadium|27.78725|2
3863|SV Samson|Punjab Cricket Association IS Bindra Stadium, Mohali|31.387500000000003|2
3864|SV Samson|Punjab Cricket Association Stadium, Mohali|10.27875|1
3865|SV Samson|Rajiv Gandhi International Stadium, Uppal|39.875|2
3866|SV Samson|Sardar Patel Stadium, Motera|8.688|1
3867|SV Samson|Saurashtra Cricket Association Stadium|8.81625|1
3868|SV Samson|Sawai Mansingh Stadium|31.25325|2
3869|SV Samson|Shaheed Veer Narayan Singh International Stadium|8.141250000000001|1
3870|SV Samson|Sharjah Cricket Stadium|38.10475|2
3871|SV Samson|Sheikh Zayed Stadium|28.972250000000003|2
3872|SV Samson|Wankhede Stadium|32.68125|2
3873|SW Billings|Feroz Shah Kotla|20.8675|2
3874|SW Billings|M.Chinnaswamy Stadium|21.255|2
3875|SW Billings|MA Chidambaram Stadium, Chepauk|22.263499999999997|1
3876|SW Billings|Maharashtra Cricket Association Stadium|19.955|2
3877|SW Billings|Punjab Cricket Association IS Bindra Stadium, Mohali|19.604999999999997|2
3878|SW Billings|Rajiv Gandhi International Stadium, Uppal|18.78|2
3879|SW Billings|Sawai Mansingh Stadium|17.188499999999998|1
3880|SW Billings|Shaheed Veer Narayan Singh International Stadium|5.6415|1
3881|SW Tait|Eden Gardens|0.44999999999999996|1
3882|SW Tait|Feroz Shah Kotla|1.275|1
3883|SW Tait|Holkar Cricket Stadium|1.2|1
3884|SW Tait|M Chinnaswamy Stadium|0.525|1
3885|SW Tait|Sardar Patel Stadium, Motera|0.525|1
3886|Sachin Baby|Feroz Shah Kotla|4.972500000000001|1
3887|Sachin Baby|M Chinnaswamy Stadium|5.178750000000001|1
3888|Sachin Baby|Maharashtra Cricket Association Stadium|4.2225|1
3889|Sachin Baby|Punjab Cricket Association IS Bindra Stadium, Mohali|6.5475|1
3890|Sachin Baby|Rajiv Gandhi International Stadium, Uppal|4.847250000000001|1
3891|Salman Butt|Eden Gardens|10.787249999999998|1
3892|Salman Butt|Rajiv Gandhi International Stadium, Uppal|7.9185|1
3893|Salman Butt|Sawai Mansingh Stadium|8.1435|1
3894|Salman Butt|Wankhede Stadium|8.593499999999999|1
3895|Sandeep Sharma|Dubai International Cricket Stadium|-0.11550000000000002|1
3896|Sandeep Sharma|Eden Gardens|-0.22425|1
3897|Sandeep Sharma|Feroz Shah Kotla|-0.18675|1
3898|Sandeep Sharma|M Chinnaswamy Stadium|0.15074999999999997|1
3899|Sandeep Sharma|MA Chidambaram Stadium, Chepauk|-0.22425|1
3900|Sandeep Sharma|Punjab Cricket Association Stadium, Mohali|-0.26175|1
3901|Sandeep Sharma|Rajiv Gandhi International Stadium, Uppal|-0.36000000000000004|2
3902|Sandeep Sharma|Saurashtra Cricket Association Stadium|-0.22425|1
3903|Sandeep Sharma|Sharjah Cricket Stadium|-0.69825|1
3904|Sandeep Sharma|Sheikh Zayed Stadium|-0.49750000000000005|2
3905|Sandeep Sharma|Wankhede Stadium|-0.69825|1
3906|Shahid Afridi|Feroz Shah Kotla|6.426|1
3907|Shahid Afridi|M Chinnaswamy Stadium|4.026000000000001|1
3908|Shahid Afridi|MA Chidambaram Stadium, Chepauk|5.4510000000000005|1
3909|Shahid Afridi|Rajiv Gandhi International Stadium, Uppal|4.341|1
3910|Shahid Afridi|Sawai Mansingh Stadium|4.026000000000001|1
3911|Shakib Al Hasan|Barabati Stadium|5.0175|1
3912|Shakib Al Hasan|Brabourne Stadium|5.3175|1
3913|Shakib Al Hasan|Dubai International Cricket Stadium|6.5925|1
3914|Shakib Al Hasan|Eden Gardens|20.672|2
3915|Shakib Al Hasan|Green Park|4.5675|1
3916|Shakib Al Hasan|JSCA International Stadium Complex|4.3425|1
3917|Shakib Al Hasan|M Chinnaswamy Stadium|4.9425|1
3918|Shakib Al Hasan|MA Chidambaram Stadium, Chepauk|5.1675|1
3919|Shakib Al Hasan|Maharashtra Cricket Association Stadium|16.1|2
3920|Shakib Al Hasan|Punjab Cricket Association IS Bindra Stadium, Mohali|19.5|2
3921|Shakib Al Hasan|Rajiv Gandhi International Stadium, Uppal|13.9475|1
3922|Shakib Al Hasan|Sardar Patel Stadium, Motera|5.9175|1
3923|Shakib Al Hasan|Sawai Mansingh Stadium|11.445|1
3924|Shakib Al Hasan|Sheikh Zayed Stadium|5.4675|1
3925|Shakib Al Hasan|Subrata Roy Sahara Stadium|5.955|1
3926|Shakib Al Hasan|Wankhede Stadium|17.90775|2
3927|Shivam Mavi|Eden Gardens|1.1375|1
3928|Shivam Mavi|Feroz Shah Kotla|0.0|1
3929|Shivam Mavi|Sharjah Cricket Stadium|0.175|1
3930|Shivam Mavi|Sheikh Zayed Stadium|0.7875|1
3931|Shivam Sharma|M Chinnaswamy Stadium|1.875|1
3932|Shivam Sharma|Punjab Cricket Association Stadium, Mohali|1.65|1
3933|Shoaib Ahmed|Buffalo Park|-0.825|1
3934|Shoaib Ahmed|Kingsmead|-0.8999999999999999|1
3935|Shoaib Ahmed|SuperSport Park|-0.8999999999999999|1
3936|Shoaib Akhtar|Wankhede Stadium|-0.075|1
3937|Shoaib Malik|Dr DY Patil Sports Academy|4.365|1
3938|Shoaib Malik|Feroz Shah Kotla|2.79|1
3939|Shoaib Malik|Punjab Cricket Association Stadium, Mohali|3.99|1
3940|Shubman Gill|Dubai International Cricket Stadium|20.947499999999998|1
3941|Shubman Gill|Eden Gardens|19.47575|1
3942|Shubman Gill|Feroz Shah Kotla|18.17725|1
3943|Shubman Gill|Holkar Cricket Stadium|17.38975|1
3944|Shubman Gill|M.Chinnaswamy Stadium|15.28975|1
3945|Shubman Gill|MA Chidambaram Stadium, Chepauk|16.16475|1
3946|Shubman Gill|Punjab Cricket Association IS Bindra Stadium, Mohali|25.96475|1
3947|Shubman Gill|Rajiv Gandhi International Stadium, Uppal|15.114749999999999|1
3948|Shubman Gill|Sawai Mansingh Stadium|15.63975|1
3949|Shubman Gill|Sharjah Cricket Stadium|21.532|1
3950|Shubman Gill|Sheikh Zayed Stadium|19.227249999999998|1
3951|Shubman Gill|Wankhede Stadium|15.989749999999999|1
3952|Sohail Tanvir|Dr DY Patil Sports Academy|2.4525|1
3953|Sohail Tanvir|Eden Gardens|2.865|1
3954|Sohail Tanvir|Sawai Mansingh Stadium|2.115|1
3955|Sohail Tanvir|Wankhede Stadium|2.265|1
3956|Sunny Gupta|MA Chidambaram Stadium, Chepauk|-1.125|1
3957|Sunny Singh|Dr DY Patil Sports Academy|3.69|1
3958|Sunny Singh|Feroz Shah Kotla|2.94|1
3959|Sunny Singh|M Chinnaswamy Stadium|3.0900000000000003|1
3960|Sunny Singh|Punjab Cricket Association Stadium, Mohali|3.7275|1
3961|Swapnil Singh|Eden Gardens|0.07425000000000001|1
3962|Swapnil Singh|Maharashtra Cricket Association Stadium|0.82425|1
3963|Swapnil Singh|Punjab Cricket Association IS Bindra Stadium, Mohali|0.22425|1
3964|T Henderson|Kingsmead|0.6749999999999999|1
3965|T Henderson|Newlands|1.5|1
3966|T Kohli|Feroz Shah Kotla|0.6375|1
3967|T Kohli|Kingsmead|0.1875|1
3968|T Kohli|MA Chidambaram Stadium, Chepauk|0.33749999999999997|1
3969|T Natarajan|Dubai International Cricket Stadium|-1.3125|1
3970|T Taibu|Eden Gardens|3.37425|1
3971|T Taibu|Rajiv Gandhi International Stadium, Uppal|3.22425|1
3972|T Thushara|Kingsmead|0.075|1
3973|T Thushara|Newlands|0.075|1
3974|T Thushara|Sardar Patel Stadium, Motera|0.15|1
3975|T Thushara|Vidarbha Cricket Association Stadium, Jamtha|0.6|1
3976|TA Boult|Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium|0.8400000000000001|1
3977|TA Boult|Eden Gardens|0.0750000000000001|2
3978|TA Boult|MA Chidambaram Stadium, Chepauk|-0.03499999999999995|1
3979|TA Boult|Sheikh Zayed Stadium|-0.20999999999999994|1
3980|TD Paine|M Chinnaswamy Stadium|1.05|1
3981|TD Paine|Wankhede Stadium|0.6|1
3982|TG Southee|Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium|2.319|1
3983|TG Southee|Dubai International Cricket Stadium|2.469|1
3984|TG Southee|Feroz Shah Kotla|2.469|1
3985|TG Southee|M.Chinnaswamy Stadium|5.703250000000001|1
3986|TG Southee|Maharashtra Cricket Association Stadium|14.055|2
3987|TG Southee|Sawai Mansingh Stadium|7.511|1
3988|TG Southee|Wankhede Stadium|3.3315|1
3989|TK Curran|Dubai International Cricket Stadium|11.2875|1
3990|TK Curran|Eden Gardens|3.0625|1
3991|TK Curran|MA Chidambaram Stadium, Chepauk|2.1875|1
3992|TK Curran|Sharjah Cricket Stadium|3.0625|1
3993|TK Curran|Sheikh Zayed Stadium|4.4624999999999995|1
3994|TL Suman|Barabati Stadium|6.6705|1
3995|TL Suman|Brabourne Stadium|5.433|1
3996|TL Suman|Buffalo Park|5.883|1
3997|TL Suman|De Beers Diamond Oval|6.707999999999999|1
3998|TL Suman|Dr DY Patil Sports Academy|5.770499999999999|1
3999|TL Suman|Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium|4.983|1
4000|TL Suman|Eden Gardens|5.3205|1
4001|TL Suman|Feroz Shah Kotla|4.983|1
4002|TL Suman|Himachal Pradesh Cricket Association Stadium|7.832999999999999|1
4003|TL Suman|Kingsmead|4.832999999999999|1
4004|TL Suman|M Chinnaswamy Stadium|10.458|1
4005|TL Suman|MA Chidambaram Stadium, Chepauk|5.358|1
4006|TL Suman|New Wanderers Stadium|5.633249999999999|1
4007|TL Suman|Punjab Cricket Association Stadium, Mohali|4.9079999999999995|1
4008|TL Suman|Sardar Patel Stadium, Motera|5.2829999999999995|1
4009|TL Suman|St George's Park|7.683|1
4010|TL Suman|Subrata Roy Sahara Stadium|5.15175|1
4011|TL Suman|SuperSport Park|6.08925|1
4012|TL Suman|Vidarbha Cricket Association Stadium, Jamtha|6.6705|1
4013|TL Suman|Wankhede Stadium|5.417999999999999|1
4014|TM Dilshan|Buffalo Park|7.6875|1
4015|TM Dilshan|Eden Gardens|8.01225|1
4016|TM Dilshan|Feroz Shah Kotla|7.134|1
4017|TM Dilshan|Kingsmead|9.6375|1
4018|TM Dilshan|M Chinnaswamy Stadium|8.6355|1
4019|TM Dilshan|MA Chidambaram Stadium, Chepauk|6.45|1
4020|TM Dilshan|Nehru Stadium|6.4875|1
4021|TM Dilshan|New Wanderers Stadium|6.9375|1
4022|TM Dilshan|OUTsurance Oval|8.025|1
4023|TM Dilshan|Punjab Cricket Association Stadium, Mohali|6.4125|1
4024|TM Dilshan|Rajiv Gandhi International Stadium, Uppal|6.81225|1
4025|TM Dilshan|Sardar Patel Stadium, Motera|6.4125|1
4026|TM Dilshan|Sawai Mansingh Stadium|9.7125|1
4027|TM Dilshan|St George's Park|11.4375|1
4028|TM Dilshan|Subrata Roy Sahara Stadium|10.3875|1
4029|TM Dilshan|SuperSport Park|9.1875|1
4030|TM Dilshan|Wankhede Stadium|8.037749999999999|1
4031|TM Head|Feroz Shah Kotla|6.1575|1
4032|TM Head|M Chinnaswamy Stadium|8.032499999999999|1
4033|TM Head|Maharashtra Cricket Association Stadium|6.1575|1
4034|TM Head|Punjab Cricket Association IS Bindra Stadium, Mohali|6.8325|1
4035|TM Head|Rajiv Gandhi International Stadium, Uppal|8.257499999999999|1
4036|TM Head|Saurashtra Cricket Association Stadium|8.257499999999999|1
4037|TM Head|Wankhede Stadium|7.844999999999999|1
4038|TM Srivastava|Eden Gardens|0.000749999999999984|1
4039|TM Srivastava|Kingsmead|-0.07425000000000001|1
4040|TM Srivastava|Punjab Cricket Association Stadium, Mohali|0.45075|1
4041|TR Birt|Feroz Shah Kotla|5.3625|1
4042|TR Birt|Himachal Pradesh Cricket Association Stadium|5.25|1
4043|TR Birt|Nehru Stadium|5.55|1
4044|TR Birt|Rajiv Gandhi International Stadium, Uppal|4.35|1
4045|TS Mills|Eden Gardens|0.15|1
4046|TS Mills|M.Chinnaswamy Stadium|0.0|1
4047|TS Mills|Rajiv Gandhi International Stadium, Uppal|0.44999999999999996|1
4048|U Kaul|MA Chidambaram Stadium, Chepauk|-0.6749999999999999|1
4049|UA Birla|Subrata Roy Sahara Stadium|1.65|1
4050|UBT Chand|Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium|4.038749999999999|1
4051|UBT Chand|Eden Gardens|4.038749999999999|1
4052|UBT Chand|Feroz Shah Kotla|5.47875|1
4053|UBT Chand|Himachal Pradesh Cricket Association Stadium|4.976249999999999|1
4054|UBT Chand|M Chinnaswamy Stadium|8.38875|1
4055|UBT Chand|MA Chidambaram Stadium, Chepauk|5.23875|1
4056|UBT Chand|Rajiv Gandhi International Stadium, Uppal|5.31375|1
4057|UBT Chand|Sardar Patel Stadium, Motera|4.56375|1
4058|UBT Chand|Sawai Mansingh Stadium|4.18875|1
4059|UBT Chand|Shaheed Veer Narayan Singh International Stadium|6.06375|1
4060|UBT Chand|Wankhede Stadium|4.48875|1
4061|UT Khawaja|Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium|7.125|1
4062|UT Khawaja|Eden Gardens|7.199999999999999|1
4063|UT Khawaja|Feroz Shah Kotla|7.875|1
4064|UT Khawaja|M Chinnaswamy Stadium|6.825|1
4065|UT Yadav|Barabati Stadium|0.3712499999999999|1
4066|UT Yadav|Brabourne Stadium|1.9462499999999998|1
4067|UT Yadav|Dubai International Cricket Stadium|0.34124999999999994|1
4068|UT Yadav|Eden Gardens|0.3464999999999999|1
4069|UT Yadav|Feroz Shah Kotla|0.29624999999999996|1
4070|UT Yadav|M Chinnaswamy Stadium|0.29624999999999996|1
4071|UT Yadav|M.Chinnaswamy Stadium|0.8224999999999998|1
4072|UT Yadav|MA Chidambaram Stadium, Chepauk|0.9872499999999997|2
4073|UT Yadav|Maharashtra Cricket Association Stadium|1.1874999999999998|2
4074|UT Yadav|Rajiv Gandhi International Stadium, Uppal|3.0875|2
4075|UT Yadav|Sawai Mansingh Stadium|0.34124999999999994|1
4076|UT Yadav|Sheikh Zayed Stadium|0.29624999999999996|1
4077|UT Yadav|Subrata Roy Sahara Stadium|0.4837499999999999|1
4078|UT Yadav|Wankhede Stadium|0.9499999999999997|2
4079|Umar Gul|Eden Gardens|5.3685|1
4080|Umar Gul|Sawai Mansingh Stadium|4.59375|1
4081|V Kohli|Brabourne Stadium|10.8015|1
4082|V Kohli|Dr DY Patil Sports Academy|10.201500000000001|1
4083|V Kohli|Dubai International Cricket Stadium|38.0055|2
4084|V Kohli|Eden Gardens|45.103|2
4085|V Kohli|Feroz Shah Kotla|43.482|2
4086|V Kohli|Himachal Pradesh Cricket Association Stadium|10.3515|1
4087|V Kohli|Holkar Cricket Stadium|30.6285|1
4088|V Kohli|JSCA International Stadium Complex|10.92675|1
4089|V Kohli|Kingsmead|10.93275|1
4090|V Kohli|M Chinnaswamy Stadium|11.94975|1
4091|V Kohli|M.Chinnaswamy Stadium|28.127750000000002|1
4092|V Kohli|MA Chidambaram Stadium, Chepauk|35.4765|2
4093|V Kohli|Maharashtra Cricket Association Stadium|36.83|2
4094|V Kohli|Nehru Stadium|11.2515|1
4095|V Kohli|New Wanderers Stadium|10.689|1
4096|V Kohli|Newlands|11.514000000000001|1
4097|V Kohli|Punjab Cricket Association IS Bindra Stadium, Mohali|44.98|2
4098|V Kohli|Punjab Cricket Association Stadium, Mohali|11.0265|1
4099|V Kohli|Rajiv Gandhi International Stadium, Uppal|38.5695|2
4100|V Kohli|Sardar Patel Stadium, Motera|14.1765|1
4101|V Kohli|Saurashtra Cricket Association Stadium|15.6765|1
4102|V Kohli|Sawai Mansingh Stadium|35.6775|2
4103|V Kohli|Shaheed Veer Narayan Singh International Stadium|13.576500000000001|1
4104|V Kohli|Sharjah Cricket Stadium|39.887750000000004|2
4105|V Kohli|Sheikh Zayed Stadium|38.02|2
4106|V Kohli|St George's Park|10.85175|1
4107|V Kohli|Subrata Roy Sahara Stadium|10.8015|1
4108|V Kohli|SuperSport Park|10.8015|1
4109|V Kohli|Vidarbha Cricket Association Stadium, Jamtha|9.7515|1
4110|V Kohli|Wankhede Stadium|43.3175|2
4111|V Pratap Singh|Wankhede Stadium|-1.125|1
4112|V Sehwag|Barabati Stadium|11.152499999999998|1
4113|V Sehwag|Brabourne Stadium|10.027499999999998|1
4114|V Sehwag|Dr DY Patil Sports Academy|11.415|1
4115|V Sehwag|Dubai International Cricket Stadium|10.927499999999998|1
4116|V Sehwag|Eden Gardens|10.139999999999999|1
4117|V Sehwag|Feroz Shah Kotla|10.64775|1
4118|V Sehwag|Himachal Pradesh Cricket Association Stadium|10.777499999999998|1
4119|V Sehwag|Kingsmead|9.165|1
4120|V Sehwag|M Chinnaswamy Stadium|10.04025|1
4121|V Sehwag|MA Chidambaram Stadium, Chepauk|9.54|1
4122|V Sehwag|Maharashtra Cricket Association Stadium|9.977249999999998|1
4123|V Sehwag|Nehru Stadium|14.527499999999998|1
4124|V Sehwag|New Wanderers Stadium|8.527499999999998|1
4125|V Sehwag|Newlands|11.3775|1
4126|V Sehwag|OUTsurance Oval|8.94|1
4127|V Sehwag|Punjab Cricket Association Stadium, Mohali|9.277499999999998|1
4128|V Sehwag|Rajiv Gandhi International Stadium, Uppal|11.9625|1
4129|V Sehwag|Sardar Patel Stadium, Motera|11.3775|1
4130|V Sehwag|Sawai Mansingh Stadium|10.496249999999998|1
4131|V Sehwag|Shaheed Veer Narayan Singh International Stadium|10.214999999999998|1
4132|V Sehwag|Sharjah Cricket Stadium|9.7275|1
4133|V Sehwag|Sheikh Zayed Stadium|10.6275|1
4134|V Sehwag|St George's Park|9.052499999999998|1
4135|V Sehwag|Subrata Roy Sahara Stadium|11.2275|1
4136|V Sehwag|SuperSport Park|10.871249999999998|1
4137|V Sehwag|Wankhede Stadium|10.97775|1
4138|V Shankar|Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium|17.71525|1
4139|V Shankar|Dubai International Cricket Stadium|17.27775|1
4140|V Shankar|Eden Gardens|17.015249999999998|1
4141|V Shankar|Feroz Shah Kotla|17.995250000000002|1
4142|V Shankar|Green Park|10.442250000000001|1
4143|V Shankar|M Chinnaswamy Stadium|7.36725|1
4144|V Shankar|M.Chinnaswamy Stadium|18.06525|1
4145|V Shankar|MA Chidambaram Stadium, Chepauk|17.890249999999998|1
4146|V Shankar|Maharashtra Cricket Association Stadium|22.79025|1
4147|V Shankar|Punjab Cricket Association IS Bindra Stadium, Mohali|16.75275|1
4148|V Shankar|Rajiv Gandhi International Stadium, Uppal|22.357749999999996|2
4149|V Shankar|Sawai Mansingh Stadium|14.30275|1
4150|V Shankar|Sheikh Zayed Stadium|14.565249999999999|1
4151|V Shankar|Wankhede Stadium|21.232499999999998|2
4152|VH Zol|M Chinnaswamy Stadium|5.0249999999999995|1
4153|VR Aaron|Dubai International Cricket Stadium|2.3249999999999997|2
4154|VR Aaron|Eden Gardens|0.75|1
4155|VR Aaron|Feroz Shah Kotla|2.1|2
